index,lat,lon,value,timestamp,name,shortname,units
105002,52.469586,-7.343774,10.282129,01-11-2016 14:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,10.536523,01-11-2016 14:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,10.794824,01-11-2016 14:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,10.594141,01-11-2016 14:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,10.821680,01-11-2016 14:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,10.884180,01-11-2016 14:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,11.004785,01-11-2016 14:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,9.808740,01-11-2016 15:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,10.022607,01-11-2016 15:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,10.249658,01-11-2016 15:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,10.182764,01-11-2016 15:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,10.231592,01-11-2016 15:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,10.418604,01-11-2016 15:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,10.619287,01-11-2016 15:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,10.561182,01-11-2016 15:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,10.708154,01-11-2016 15:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,10.725732,01-11-2016 15:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,10.833154,01-11-2016 15:00:00,Temperature,t,Celsius
104473,52.447430,-7.337415,9.135645,01-11-2016 16:00:00,Temperature,t,Celsius
104474,52.451298,-7.301061,9.326563,01-11-2016 16:00:00,Temperature,t,Celsius
104475,52.455155,-7.264700,9.544336,01-11-2016 16:00:00,Temperature,t,Celsius
105001,52.465704,-7.380140,9.464258,01-11-2016 16:00:00,Temperature,t,Celsius
105002,52.469586,-7.343774,9.517480,01-11-2016 16:00:00,Temperature,t,Celsius
105003,52.473456,-7.307402,9.725977,01-11-2016 16:00:00,Temperature,t,Celsius
105004,52.477315,-7.271023,9.912500,01-11-2016 16:00:00,Temperature,t,Celsius
105531,52.491741,-7.350140,9.846094,01-11-2016 16:00:00,Temperature,t,Celsius
105532,52.495613,-7.313749,10.001367,01-11-2016 16:00:00,Temperature,t,Celsius
105533,52.499474,-7.277352,10.045801,01-11-2016 16:00:00,Temperature,t,Celsius
106062,52.521633,-7.283688,10.121484,01-11-2016 16:00:00,Temperature,t,Celsius
